geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC724927,protein_coding,724927,importin-5,912.3639781,0.272272677,0.178471582,1.525579999,0.127114496,0.476174072
LOC107965323,protein_coding,107965323,uncharacterized LOC107965323,5.141139383,1.431473362,0.938930604,1.524578447,0.127364277,0.47690481
LOC408727,protein_coding,408727,SET and MYND domain-containing protein 4-like,11.5606751,0.887428239,0.582333219,1.523918283,0.127529126,0.477317041
LOC413279,protein_coding,413279,alpha/beta hydrolase domain-containing protein 17B,36.93574229,0.572293943,0.375816795,1.522800339,0.127808665,0.477836982
LOC409607,protein_coding,409607,ubiquitin-conjugating enzyme E2 Q2,439.7916667,0.301639673,0.198094606,1.522705134,0.127832493,0.477836982
LOC412862,protein_coding,412862,SET domain-containing protein SmydA-8,12.8747214,-1.124824406,0.738507234,-1.523105468,0.127732321,0.477836982
LOC726902,protein_coding,726902,MICOS complex subunit Mic10,394.1778164,0.34148906,0.224338857,1.522202016,0.12795847,0.477898022
LOC725910,protein_coding,725910,tubulin-specific chaperone D,60.74249183,-0.547673257,0.359752554,-1.522361,0.127918651,0.477898022
LOC409653,protein_coding,409653,tRNA-splicing ligase RtcB homolog,136.9700476,0.407247875,0.267696931,1.521301997,0.128184069,0.478330707
LOC725060,protein_coding,725060,"coenzyme Q-binding protein COQ10 homolog B, mitochondrial",6.783035031,-1.135359438,0.746307213,-1.521303047,0.128183806,0.478330707
LOC413551,protein_coding,413551,mitochondrial coenzyme A transporter SLC25A42,312.6081233,0.581830196,0.382533337,1.520992133,0.128261811,0.478416008
LOC725057,protein_coding,725057,coatomer subunit beta,736.5009938,0.350943804,0.23081123,1.520479765,0.128390441,0.478655921
LOC726742,protein_coding,726742,chromosome transmission fidelity protein 18 homolog,16.7738725,-0.778683665,0.512191276,-1.520298572,0.128435953,0.478655921
LOC413963,protein_coding,413963,splicing factor 3A subunit 3,173.3265604,0.326983674,0.215119573,1.520008941,0.128508728,0.478722473
LOC409596,protein_coding,409596,uncharacterized protein KIAA0825 homolog,5.551799974,1.264681969,0.832202326,1.519680888,0.128591197,0.478825061
LOC727479,protein_coding,727479,zinc transporter 1,415.7698031,-0.602350857,0.396631004,-1.518668111,0.128846057,0.479569206
LOC102654146,protein_coding,102654146,antifreeze protein Maxi,6.717381913,1.206792469,0.79512661,1.517736237,0.129080905,0.480061863
LOC107964206,protein_coding,107964206,zinc finger protein 717,66.76003283,-0.414655141,0.273211792,-1.517705871,0.129088563,0.480061863
LOC409866,protein_coding,409866,eukaryotic initiation factor 4A-III,697.5032225,0.310694983,0.204808341,1.517003562,0.129265785,0.480515925
Nmdar1,protein_coding,406079,NMDA receptor 1,5.089950756,-2.125115608,1.401446663,-1.516372806,0.129425111,0.48090311
LOC551846,protein_coding,551846,membralin,561.6798091,0.335053277,0.221386565,1.513430939,0.130170231,0.483086589
LOC551709,protein_coding,551709,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",56.09346033,-0.468500716,0.30948863,-1.513789749,0.130079173,0.483086589
LOC408435,protein_coding,408435,"POU domain, class 6, transcription factor 2",34.67749507,-2.163286979,1.429425246,-1.513396371,0.130179006,0.483086589
LOC409780,protein_coding,409780,CUGBP Elav-like family member 2,179.0338583,-0.772403035,0.510587176,-1.512774061,0.13033706,0.483467298
LOC410331,protein_coding,410331,transcription elongation factor SPT6-like,210.991006,0.356205335,0.235730061,1.511073016,0.130769849,0.484866343
LOC725202,protein_coding,725202,chymotrypsin inhibitor,97.77467359,0.973044176,0.644266062,1.510314189,0.130963273,0.484964677
LOC409995,protein_coding,409995,sin3 histone deacetylase corepressor complex component SDS3,59.9870004,0.433327887,0.286858758,1.510596681,0.13089124,0.484964677
TpnCIIb,protein_coding,494501,troponin C type IIb,1123.86889,-0.676452986,0.447829352,-1.510515074,0.130912046,0.484964677
LOC411581,protein_coding,411581,phosphopantothenate--cysteine ligase,102.367956,-0.397286605,0.263215267,-1.509360039,0.131206799,0.485660157
LOC412127,protein_coding,412127,"peptidyl-tRNA hydrolase 2, mitochondrial",35.16912164,0.685048549,0.454139494,1.508454028,0.131438364,0.48631079
ND3,protein_coding,807691,,6.221436455,1.593942346,1.057976007,1.50659593,0.131914261,0.487155274
LOC726650,protein_coding,726650,uncharacterized LOC726650,105.6532838,0.430139599,0.285540495,1.506404895,0.131963265,0.487155274
LOC411157,protein_coding,411157,fat-like cadherin-related tumor suppressor homolog,226.0028825,-0.524583129,0.348189943,-1.506600461,0.131913099,0.487155274
LOC412423,protein_coding,412423,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B",69.95438448,-0.565101888,0.375204003,-1.506119025,0.132036621,0.487155274
LOC412546,protein_coding,412546,regulator of telomere elongation helicase 1 homolog,43.58125507,-0.721380538,0.47873027,-1.50686218,0.131845987,0.487155274
LOC102655228,protein_coding,102655228,uncharacterized LOC102655228,13.35438312,-0.953916722,0.633395494,-1.506036484,0.132057808,0.487155274
LOC412279,protein_coding,412279,uncharacterized LOC412279,6.908927289,-2.035113291,1.350656624,-1.506758457,0.131872582,0.487155274
LOC408402,protein_coding,408402,acetyl-coenzyme A transporter 1,229.6404111,0.439724444,0.292173779,1.505009946,0.13232152,0.487587876
LOC408787,protein_coding,408787,transmembrane and TPR repeat-containing protein CG4341,36.69763216,-0.68199273,0.4531275,-1.5050791,0.132303742,0.487587876
LOC551665,protein_coding,551665,major facilitator superfamily domain-containing protein 12,13.66251379,-1.135907314,0.754792375,-1.504926854,0.132342883,0.487587876
PIH1D1,protein_coding,726775,PIH1 domain containing 1,9.906703949,-1.01653297,0.675711199,-1.504389703,0.132481054,0.487890726
LOC414032,protein_coding,414032,tubulin polyglutamylase TTLL5,35.20328065,0.531706519,0.353754925,1.503036374,0.132829664,0.488349297
LOC412379,protein_coding,412379,copper-transporting ATPase 1,211.0970481,0.357061024,0.237539042,1.50316774,0.132795794,0.488349297
LOC724493,protein_coding,724493,50S ribosomal protein L1,134.5204211,-0.380924338,0.253413696,-1.503171865,0.132794731,0.488349297
LOC102655466,protein_coding,102655466,ADP-ribosylation factor-like protein 6,7.838613544,-1.237714337,0.823363577,-1.503241546,0.132776768,0.488349297
LOC411807,protein_coding,411807,uncharacterized LOC411807,165.9862917,0.466896516,0.31074649,1.502499725,0.132968099,0.488480704
Ube2g1,protein_coding,551971,"ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, yeast)",621.2145451,0.336429962,0.223918912,1.502463367,0.132977482,0.488480704
LOC727012,protein_coding,727012,reactive oxygen species modulator 1,486.5633505,0.335711357,0.223511715,1.501985506,0.133100852,0.488727939
LOC726308,protein_coding,726308,kxDL motif-containing protein CG10681,49.79943801,-0.468477499,0.31200201,-1.501520771,0.133220918,0.488962841
LOC724356,protein_coding,724356,RING finger protein 17,36.95787558,-0.538332838,0.3585935,-1.501234235,0.133294988,0.489028792
LOC410229,protein_coding,410229,toll-like receptor 6,23.14122244,-1.255282163,0.836360415,-1.500886627,0.133384888,0.489152741
LOC100578243,protein_coding,100578243,proteasome subunit alpha type-6,29.955033,0.749977824,0.499834554,1.500452135,0.133497323,0.489359196
LOC551114,protein_coding,551114,methyltransferase-like protein 9,115.3859621,0.564103474,0.37628834,1.499125574,0.133841058,0.489969639
LOC724142,protein_coding,724142,60S ribosomal protein L24,3069.365442,0.44239753,0.295182521,1.49872536,0.133944895,0.489969639
LOC551872,protein_coding,551872,porphobilinogen deaminase,206.1112836,0.366493888,0.244439849,1.499321362,0.133790283,0.489969639
LOC551224,protein_coding,551224,aminopeptidase N,18.62194525,-0.765887676,0.510998591,-1.498805848,0.133924007,0.489969639
LOC724546,protein_coding,724546,sodium-coupled monocarboxylate transporter 1,4.891889016,-1.899317313,1.266630901,-1.499503376,0.133743093,0.489969639
LOC410149,protein_coding,410149,carboxypeptidase Q,73.59017553,-0.936690456,0.625242064,-1.498124503,0.134100906,0.490334563
LOC100577145,protein_coding,100577145,"sulfide:quinone oxidoreductase, mitochondrial",138.9891276,0.35903512,0.239760365,1.497474861,0.134269742,0.490540378
LOC726129,protein_coding,726129,UPF0547 protein C16orf87,110.6794773,0.350650148,0.234157194,1.497498933,0.134263483,0.490540378
LOC413130,protein_coding,413130,RNA polymerase-associated protein CTR9 homolog,201.6263008,0.297984779,0.199055147,1.496996105,0.134394271,0.490746502
LOC552102,protein_coding,552102,proteasome assembly chaperone 1,35.49896372,-0.680444143,0.45465729,-1.496608892,0.134495055,0.490746502
LOC725958,protein_coding,725958,mucosa-associated lymphoid tissue lymphoma translocation protein 1,18.31556819,-0.818315405,0.546751525,-1.496686093,0.134474956,0.490746502
LOC411054,protein_coding,411054,polypeptide N-acetylgalactosaminyltransferase 2,18.68637883,-0.830524404,0.555105638,-1.496155591,0.134613114,0.490766422
LOC100577847,protein_coding,100577847,uncharacterized LOC100577847,22.31346361,-1.079491889,0.721465386,-1.496249038,0.13458877,0.490766422
LOC100578725,protein_coding,100578725,uncharacterized LOC100578725,36.62981475,0.660619097,0.442118855,1.494211543,0.135120337,0.492409688
LOC102653594,lncRNA,102653594,uncharacterized LOC102653594,87.8659399,-0.52609282,0.352143832,-1.493971418,0.13518309,0.492432509
LOC409932,protein_coding,409932,"b(0,+)-type amino acid transporter 1",343.2245777,0.5863538,0.392682311,1.493201458,0.135384461,0.492960043
LOC410219,protein_coding,410219,pre-mRNA 3'-end-processing factor FIP1,136.3188337,0.427198391,0.286147063,1.492932994,0.135454727,0.493009962
LOC411306,protein_coding,411306,inositol hexakisphosphate kinase 2,158.3556026,0.331798653,0.222328831,1.492377985,0.135600083,0.493333023
LOC552050,protein_coding,552050,uncharacterized protein RAB5IF homolog,209.1432539,0.399286945,0.267753942,1.491245812,0.13589697,0.493537088
LOC412284,protein_coding,412284,UPF0518 protein AAEL005291,132.6562984,-0.430337741,0.28855919,-1.49133265,0.135874181,0.493537088
LOC726469,protein_coding,726469,lysine-specific histone demethylase 1A,59.01506833,-0.473373916,0.31746196,-1.491120121,0.135929961,0.493537088
LOC107963961,protein_coding,107963961,condensin complex subunit 2-like,9.805010902,-1.035548352,0.69454651,-1.490970492,0.135969242,0.493537088
LOC102655195,lncRNA,102655195,uncharacterized LOC102655195,6.907076435,-1.098691486,0.736947011,-1.490869045,0.13599588,0.493537088
LOC408471,protein_coding,408471,brefeldin A-inhibited guanine nucleotide-exchange protein 3,10.13375912,-1.215360975,0.815033214,-1.491179689,0.135914325,0.493537088
LOC412080,protein_coding,412080,coronin-1C,433.5554571,0.349538902,0.234580158,1.490061668,0.136208022,0.493785551
LOC408951,protein_coding,408951,14-3-3 protein epsilon,3586.805858,0.306517685,0.205721843,1.489961788,0.136234283,0.493785551
Ripk5,protein_coding,412747,receptor interacting protein kinase 5,93.94425823,-0.460477754,0.308984832,-1.490292423,0.136147364,0.493785551
LOC726566,protein_coding,726566,WD repeat-containing protein 60,19.91735417,-0.835538252,0.560966896,-1.489460891,0.136366045,0.494057694
LOC413582,protein_coding,413582,Allatostatin A receptor,9.209394647,-1.165299798,0.78263243,-1.488949031,0.136500791,0.494340421
LOC409729,protein_coding,409729,zinc finger protein 608,1368.128182,-0.368960307,0.247837729,-1.488717273,0.136561835,0.49435611
LOC107964502,protein_coding,107964502,uncharacterized LOC107964502,19.31414135,-0.722557663,0.485617905,-1.487913968,0.136773584,0.494917114
LOC100578537,protein_coding,100578537,UV radiation resistance-associated gene protein,46.26904118,-0.560357615,0.376667233,-1.487672846,0.136837192,0.494941827
LOC411614,protein_coding,411614,RYamide receptor,12.16510515,1.007721762,0.678336269,1.485578478,0.137390651,0.495271646
LOC727237,protein_coding,727237,carbonic anhydrase 2,57.69357454,0.728445357,0.490119458,1.486260839,0.137210141,0.495271646
LOC409278,protein_coding,409278,apolipoprotein D,931.5485113,0.510948904,0.343982284,1.485393078,0.137439728,0.495271646
LOC410040,protein_coding,410040,serine/arginine-rich splicing factor 1B,204.3824818,-0.365350401,0.245892782,-1.485811815,0.137328904,0.495271646
LOC724432,protein_coding,724432,ribosomal RNA processing protein 36 homolog,71.0877598,-0.396095579,0.266479005,-1.486404452,0.137172173,0.495271646
LOC724244,protein_coding,724244,structural maintenance of chromosomes protein 5,35.97449243,-0.551038014,0.370608033,-1.486848544,0.137054817,0.495271646
LOC726962,protein_coding,726962,trafficking protein particle complex subunit 1,67.7124845,-0.58648415,0.394473516,-1.486751649,0.137080416,0.495271646
LOC413730,protein_coding,413730,"probable cytochrome P450 301a1, mitochondrial",54.15016293,-0.721694135,0.485842154,-1.485449811,0.137424709,0.495271646
LOC100576855,protein_coding,100576855,retinol-binding protein pinta-like,11.60710879,-0.947521601,0.637634079,-1.485995858,0.137280217,0.495271646
LOC408835,protein_coding,408835,neuroendocrine convertase 2,21.79156004,0.699573706,0.471137891,1.48485978,0.137580972,0.495295937
LOC409725,protein_coding,409725,target of rapamycin complex subunit lst8,117.228948,0.459330876,0.309350638,1.484822784,0.137590775,0.495295937
LOC551987,protein_coding,551987,putative RNA-binding protein Luc7-like 2,477.6832024,0.351962319,0.237055707,1.484724089,0.137616928,0.495295937
LOC412348,protein_coding,412348,mediator of RNA polymerase II transcription subunit 19,72.54801193,0.450006367,0.303287317,1.483762565,0.137871922,0.495807564
Glob1,protein_coding,751098,globin 1,2490.784953,-0.498862637,0.33625252,-1.483595236,0.137916334,0.495807564
LOC113219256,protein_coding,113219256,replication protein A 32 kDa subunit-like,19.96695454,-1.160535511,0.782271956,-1.483544823,0.137929717,0.495807564
LOC413746,protein_coding,413746,adrenodoxin,48.10839602,0.488610623,0.329481083,1.482970185,0.138082332,0.495947133
LOC725826,protein_coding,725826,caseinolytic peptidase B protein homolog,84.61060566,0.449957309,0.303381134,1.483142022,0.138036681,0.495947133
LOC411423,protein_coding,411423,poly(ADP-ribose) glycohydrolase ARH3,91.18441776,0.473174156,0.319262746,1.48208384,0.138317988,0.496032563
LOC412158,protein_coding,412158,BTB/POZ domain-containing protein 17,159.0297229,0.448285634,0.302541225,1.481734046,0.138411074,0.496032563
LOC411477,protein_coding,411477,ADP-ribosylation factor GTPase-activating protein 1,404.2890363,0.359362959,0.242436504,1.482297232,0.138261225,0.496032563
LOC411371,protein_coding,411371,microtubule-associated protein RP/EB family member 1,984.3901598,-0.343941194,0.232142196,-1.481597058,0.138447542,0.496032563
LOC411407,protein_coding,411407,leucine-rich repeat-containing protein 47,49.29888161,-0.553616831,0.37339327,-1.482664191,0.138163653,0.496032563
LOC724888,protein_coding,724888,ras association domain-containing protein 2,37.33628352,-0.556984996,0.37582803,-1.482020905,0.138334733,0.496032563
LOC102655890,protein_coding,102655890,uncharacterized LOC102655890,4.687508834,-1.388629315,0.93791926,-1.480542488,0.138728531,0.496835087
LOC726906,protein_coding,726906,uncharacterized LOC726906,94.11639235,-0.59199348,0.399907832,-1.480324796,0.138786589,0.496838889
LOC412557,protein_coding,412557,diphthine methyl ester synthase,70.82348265,0.395594066,0.267417454,1.479312812,0.13905673,0.497587029
LOC409201,protein_coding,409201,acyl-protein thioesterase 1,184.1289143,0.340744841,0.230370848,1.479114414,0.139109738,0.497587029
LOC726381,protein_coding,726381,neuralized-like protein 4,81.89416615,-0.514194141,0.347813822,-1.478360285,0.13931137,0.497899635
LOC413370,protein_coding,413370,hemicentin-2,26.66596448,-0.89665282,0.606516409,-1.478365312,0.139310025,0.497899635
LOC411085,protein_coding,411085,ADP-ribosylation factor-like protein 2,53.89593861,-0.492959464,0.333537014,-1.477975284,0.139414394,0.498063636
LOC409218,protein_coding,409218,neural Wiskott-Aldrich syndrome protein,67.70144738,0.389455811,0.263564315,1.477650002,0.139501483,0.498170599
