Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_gi,gene_beebase,gene_id,product
909,XM_396615.6,0.006339437,0.06094647,-0.690819846,0.253076524,12.96578074,0.182270445,0.000265663,0.048610371,0.095805927,0.095805927,LOC413164,LOC413164,GB55581,413164,PREDICTED: Apis mellifera membrane-associated progesterone receptor
910,XM_392515.7,0.006381458,0.061283036,0.693721468,0.254342535,10.89321358,0.181809902,0.001360481,0.045433344,0.095674707,0.095674707,LOC408983,LOC408983,GB53357,408983,PREDICTED: Apis mellifera protein transport protein Sec23A
911,XM_396203.7,0.006442688,0.061803129,0.696633321,0.25570562,10.76104235,0.212881711,0.001326306,0.082789089,0.09675174,0.09675174,LOC412750,LOC412750,GB45126,412750,"PREDICTED: Apis mellifera DNA topoisomerase I, mitochondrial"
912,XM_016916361.2,0.006449996,0.061805391,0.774389278,0.284285722,14.6146831,0.196832378,0.000102496,0.021058443,0.121125062,0.121125062,LOC409202,LOC409202,GB12637,409202,"PREDICTED: Apis mellifera 40S ribosomal protein S9 (LOC409202),"
913,XM_396894.6,0.006499405,0.062210627,0.829713889,0.30487811,10.78124298,0.318068336,0.001241646,0.138184347,0.096577035,0.138184347,LOC413450,LOC413450,GB53617,413450,PREDICTED: Apis mellifera sorting and assembly machinery component
914,XM_624533.6,0.006522678,0.062365084,0.805174131,0.295989501,11.61331819,0.299623356,0.000723035,0.130691642,0.092163425,0.130691642,LOC552154,LOC552154,GB52656,552154,"PREDICTED: Apis mellifera uncharacterized LOC552154 (LOC552154),"
915,XM_003250545.3,0.0065353,0.062402392,-0.853061449,0.313667037,8.947099463,0.336378563,0.004355767,0.143224747,0.14072324,0.143224747,LOC100578526,LOC100578526,GB49351,100578526,PREDICTED: Apis mellifera solute carrier family 35 member E2
916,XM_026445247.1,0.006549606,0.062402392,-1.264804258,0.4651868,7.079476359,0.739597454,0.019023556,0.305574582,0.296839404,0.305574582,LOC113219245,LOC113219245,,113219245,PREDICTED: Apis mellifera F-box/LRR-repeat protein 4-like
917,XM_006558224.3,0.00654772,0.062402392,-0.723858902,0.266221282,10.14274983,0.167721639,0.001832267,0.011330392,0.10447839,0.10447839,LOC551768,LOC551768,GB55680,551768,PREDICTED: Apis mellifera B-cell receptor-associated protein 31
918,XM_006558241.3,0.006562284,0.062402392,1.043515739,0.383888643,8.000201818,0.503522117,0.012352411,0.208703324,0.201943388,0.208703324,LOC409200,LOC409200,GB46196,409200,PREDICTED: Apis mellifera uncharacterized protein DDB_G0289975
919,XM_006559088.3,0.006557391,0.062402392,-0.68774281,0.252983907,12.95489373,0.210865573,0.00027969,0.085930963,0.095721596,0.095721596,LOC408717,LOC408717,GB43444,408717,"PREDICTED: Apis mellifera sialomucin core protein 24 (LOC408717),"
920,XM_394112.7,0.006582278,0.062524488,-0.676339391,0.248903959,12.36725005,0.19212153,0.000399536,0.068214262,0.092530235,0.092530235,LOC410635,LOC410635,GB54693,410635,PREDICTED: Apis mellifera fumarylacetoacetate hydrolase
921,XM_006569353.3,0.006630857,0.06291755,0.728351437,0.2682856,10.08445444,0.219201717,0.002457511,0.072608704,0.105508234,0.105508234,LOC408775,LOC408775,GB53038,408775,PREDICTED: Apis mellifera heterogeneous nuclear ribonucleoprotein R
922,XM_016916050.2,0.006648508,0.063016602,-1.315360936,0.484665605,6.810304887,0.655879526,0.020566746,0.150467264,0.331784377,0.331784377,LOC408451,LOC408451,GB43722,408451,"PREDICTED: Apis mellifera NADPH oxidase 5 (LOC408451), transcript"
923,XM_625122.5,0.006657195,0.063030584,0.698771204,0.257514387,10.62571134,0.161934544,0.001443314,0.017869418,0.098027175,0.098027175,LOC552747,LOC552747,GB55432,552747,"PREDICTED: Apis mellifera glucosidase 2 subunit beta (LOC552747),"
924,XM_006572115.3,0.006707689,0.063391281,2.041710041,0.75311551,5.006742796,1.918068667,0.106827594,0.72754078,0.743946863,0.743946863,LOC552030,LOC552030,GB40251,552030,"PREDICTED: Apis mellifera uncharacterized LOC552030 (LOC552030),"
925,XM_006571895.3,0.006720508,0.063391281,0.74703428,0.275619216,14.28569194,0.193011385,0.000127744,0.031863906,0.113821184,0.113821184,LOC409589,LOC409589,GB40875,409589,"PREDICTED: Apis mellifera 60S ribosomal protein L10 (LOC409589),"
926,XM_006565399.3,0.00671255,0.063391281,-0.951748422,0.351097854,8.316500665,0.324154421,0.007252013,0.058256616,0.177652541,0.177652541,LOC100578546,LOC100578546,GB41517,100578546,PREDICTED: Apis mellifera uncharacterized LOC100578546
927,XM_624106.6,0.006724307,0.063391281,0.672769892,0.248236442,11.85231108,0.159177955,0.000595807,0.028644389,0.09183619,0.09183619,LOC551718,LOC551718,GB43852,551718,"PREDICTED: Apis mellifera ubiquitin-like protein 4A (LOC551718),"
928,XM_623167.6,0.006741561,0.063485455,-0.74710716,0.275751654,10.59679802,0.258697502,0.001378158,0.112680304,0.098325142,0.112680304,LOC411697,LOC411697,GB55568,411697,PREDICTED: Apis mellifera short-chain specific acyl-CoA
929,XM_006569900.3,0.006780948,0.063759012,-0.732270261,0.270468442,9.973187334,0.207610065,0.002072859,0.056357321,0.107656908,0.107656908,LOC100578893,LOC100578893,GB41312,100578893,PREDICTED: Apis mellifera uncharacterized LOC100578893
930,XM_392513.7,0.006785202,0.063759012,-1.610222667,0.594791206,5.900339638,1.070096523,0.038464358,0.326849907,0.49220051,0.49220051,LOC408981,LOC408981,GB53401,408981,PREDICTED: Apis mellifera activating transcription factor 3
931,XM_026442920.1,0.00681807,0.063999045,0.754961825,0.279036537,9.707809888,0.208025497,0.002960219,0.043333893,0.113831864,0.113831864,LOC727630,LOC727630,GB41386,727630,PREDICTED: Apis mellifera V-type proton ATPase 116 kDa subunit a
932,XM_026439304.1,0.006851877,0.064247372,1.612117835,0.59620649,5.966430677,1.122255599,0.055487944,0.372735086,0.477705324,0.477705324,LOC411871,LOC411871,GB52508,411871,PREDICTED: Apis mellifera dual specificity
933,XM_026441205.1,0.006878944,0.06443204,-0.726413259,0.268778293,10.04909147,0.189537282,0.002198309,0.03684471,0.106164347,0.106164347,LOC100577958,LOC100577958,GB42383,100577958,PREDICTED: Apis mellifera putative uncharacterized protein
934,XM_001120846.5,0.006905704,0.064546457,0.738014853,0.273201461,9.896332878,0.194452109,0.002666475,0.03614894,0.109292083,0.109292083,LOC726486,LOC726486,GB43086,726486,"PREDICTED: Apis mellifera uncharacterized LOC726486 (LOC726486),"
935,XM_006564214.3,0.006905932,0.064546457,-2.231728425,0.826154029,4.579887767,1.93009175,0.113989074,0.430896202,0.909806645,0.909806645,LOC102655240,LOC102655240,,102655240,PREDICTED: Apis mellifera tRNA-specific adenosine deaminase 2
936,XM_624253.5,0.006938435,0.064751771,1.124598632,0.416551218,14.79500988,0.587634526,0.000102666,0.26016971,0.125705866,0.26016971,LOC551867,LOC551867,GB40882,551867,"PREDICTED: Apis mellifera 40S ribosomal protein S13 (LOC551867),"
937,XM_006569947.3,0.006942718,0.064751771,-1.653208403,0.612394795,8.797460012,1.269962269,0.005079824,0.557461254,0.14832251,0.557461254,LOC408864,LOC408864,GB41283,408864,"PREDICTED: Apis mellifera waprin-Phi1 (LOC408864), transcript"
938,XM_392265.7,0.006965463,0.064894653,-1.00273323,0.371590364,8.030697443,0.372706316,0.007749408,0.081080763,0.19936969,0.19936969,LOC408730,LOC408730,GB41244,408730,PREDICTED: Apis mellifera inositol polyphosphate 5-phosphatase K
939,XM_006564673.3,0.007012542,0.065263686,1.062995756,0.39424998,9.176044778,0.525507649,0.006270782,0.226878788,0.13092035,0.226878788,LOC410003,LOC410003,GB41908,410003,"PREDICTED: Apis mellifera GIGYF family protein CG11148 (LOC410003),"
940,XM_016914576.2,0.007022728,0.065288954,1.152375833,0.427476432,7.403823216,0.487895644,0.01412025,0.097760533,0.2599839,0.2599839,LOC410171,LOC410171,GB51104,410171,"PREDICTED: Apis mellifera filamin-A (LOC410171), transcript variant"
941,XM_006565239.3,0.0070708,0.065666013,1.738510831,0.645448845,5.628576438,1.397677558,0.067668415,0.546021066,0.557237903,0.557237903,LOC100577913,LOC100577913,,100577913,"PREDICTED: Apis mellifera protein roadkill (LOC100577913),"
942,XM_392577.7,0.00708718,0.065748263,1.748823445,0.649463574,6.939763415,1.423678554,0.033722391,0.59898201,0.314428711,0.59898201,LOC409050,LOC409050,GB53849,409050,PREDICTED: Apis mellifera segment polarity protein dishevelled
943,XM_003251083.4,0.007123935,0.066019158,-0.798286117,0.296650955,9.246417901,0.263503077,0.003744005,0.08666207,0.128258679,0.128258679,LOC725733,LOC725733,GB13684,725733,PREDICTED: Apis mellifera uncharacterized protein C14orf119
944,XM_392838.7,0.007151623,0.066205544,1.210035428,0.449877431,7.20474069,0.653800979,0.021597519,0.246584053,0.281987035,0.281987035,LOC409321,LOC409321,GB50071,409321,PREDICTED: Apis mellifera mothers against decapentaplegic homolog 4
945,XM_006567477.3,0.007211385,0.06668814,1.201454801,0.447149162,7.218471684,0.641934004,0.01950517,0.24160222,0.28040839,0.28040839,LOC725336,LOC725336,GB12094,725336,"PREDICTED: Apis mellifera longitudinals lacking protein, isoforms"
946,XM_016912741.2,0.007259271,0.067060012,-0.667807801,0.248744834,11.59551228,0.159634816,0.000606709,0.031699089,0.09220428,0.09220428,LOC411171,LOC411171,GB41442,411171,"PREDICTED: Apis mellifera putative protein FAM10A4 (LOC411171),"
947,XM_392108.7,0.007295639,0.067265983,-1.564871852,0.583245937,7.492733328,1.142858161,0.01426883,0.495994904,0.250620627,0.495994904,LOC408564,LOC408564,GB45935,408564,PREDICTED: Apis mellifera long-chain fatty acid transport protein 4
948,XM_001120386.5,0.007296962,0.067265983,-0.98153737,0.365838664,8.108316144,0.362037216,0.007722907,0.08354276,0.193033985,0.193033985,LOC724513,LOC724513,GB52307,724513,"PREDICTED: Apis mellifera zinc finger protein 816 (LOC724513),"
949,XM_001119951.5,0.007326183,0.067464183,0.681974772,0.25431239,10.90309638,0.150520549,0.001412075,0.012330016,0.095600112,0.095600112,LOC725076,LOC725076,GB42780,725076,PREDICTED: Apis mellifera CCHC-type zinc finger protein CG3800
950,XM_026440195.1,0.007475893,0.068770349,0.964292181,0.360501001,8.191294438,0.396675302,0.00832675,0.138820099,0.186614708,0.186614708,LOC408793,LOC408793,GB44187,408793,PREDICTED: Apis mellifera histone acetyltransferase KAT7
951,XM_026439799.1,0.007568179,0.069546072,0.942647521,0.352952243,11.70906353,0.416065648,0.000661515,0.186201414,0.091982966,0.186201414,LOC551725,LOC551725,GB48949,551725,"PREDICTED: Apis mellifera importin-7 (LOC551725), transcript"
952,NM_001077810.1,0.007596805,0.069658043,2.111058358,0.790811602,4.883464675,1.971116307,0.149755249,0.642927363,0.788319236,0.788319236,CSP2,CSP2,,408658,"Apis mellifera chemosensory protein 2 (CSP2), mRNA."
953,XM_016915136.2,0.007604277,0.069658043,-3.646101325,1.366014278,3.540769185,6.227410472,0.211681536,2.587310977,1.491973659,2.587310977,LOC107965235,LOC107965235,,107965235,PREDICTED: Apis mellifera phosphatidylinositol 4-phosphate 5-kinase
954,XM_026442267.1,0.007592389,0.069658043,1.131736808,0.423922495,7.438462461,0.478421535,0.01324726,0.104469083,0.256318162,0.256318162,LOC727101,LOC727101,GB51743,727101,"PREDICTED: Apis mellifera protein decapentaplegic (LOC727101),"
955,NM_001172406.1,0.00762579,0.069781966,1.051431023,0.394059432,7.806876598,0.483570981,0.013633243,0.176265285,0.21929101,0.21929101,LOC725372,LOC725372,,725372,"Apis mellifera uncharacterized LOC725372 (LOC725372), mRNA."
956,XM_006560596.3,0.007648913,0.069920344,0.698172269,0.261763537,11.88389128,0.228457534,0.000566501,0.102213723,0.091823675,0.102213723,LOC412221,LOC412221,GB49529,412221,PREDICTED: Apis mellifera proliferation-associated protein 2G4
957,XM_001122241.5,0.007682314,0.070152288,-1.061668847,0.398266869,7.712818379,0.476626586,0.009609195,0.163496259,0.228315553,0.228315553,LOC726509,LOC726509,GB49487,726509,"PREDICTED: Apis mellifera protein FRA10AC1 (LOC726509), mRNA."
958,XM_624950.5,0.007709124,0.070323629,-0.725386629,0.272236001,9.918216972,0.188109465,0.002355388,0.035461783,0.108813272,0.108813272,LOC552574,LOC552574,GB42020,552574,"PREDICTED: Apis mellifera exocyst complex component 5 (LOC552574),"
959,XM_001121997.5,0.007722955,0.07037633,-1.022361174,0.38377673,9.318258513,0.490308205,0.003516293,0.217410575,0.125675252,0.217410575,LOC726241,LOC726241,GB54592,726241,PREDICTED: Apis mellifera tudor domain-containing protein 7
960,XM_006563682.3,0.007778535,0.070808979,0.666118145,0.250275969,12.62137901,0.191181447,0.000368998,0.072215292,0.093588094,0.093588094,LOC409377,LOC409377,GB50274,409377,PREDICTED: Apis mellifera transitional endoplasmic reticulum ATPase
961,NM_001242513.1,0.007789103,0.070831398,0.663757824,0.24943198,11.50757865,0.19606277,0.000884791,0.078978253,0.092439679,0.092439679,Pdhb,Pdhb,,408654,"Apis mellifera Pyruvate dehydrogenase E1 beta subunit (Pdhb), mRNA;"
962,XM_392437.6,0.007799784,0.070854796,0.871396253,0.327516723,11.53453226,0.356520074,0.00072373,0.160177076,0.092361569,0.160177076,LOC408909,LOC408909,GB48163,408909,PREDICTED: Apis mellifera NADH-quinone oxidoreductase subunit B 2
963,XM_006565029.3,0.00781918,0.070922999,0.965301219,0.362925263,8.160837121,0.353730931,0.008644638,0.08409161,0.188927482,0.188927482,LOC551363,LOC551363,GB49903,551363,PREDICTED: Apis mellifera vesicle transport through interaction
964,XM_006559373.3,0.007831639,0.070922999,0.824266982,0.309962985,9.693617652,0.31911728,0.003005568,0.14111001,0.114203424,0.14111001,LOC412083,LOC412083,GB51333,412083,"PREDICTED: Apis mellifera coatomer subunit gamma (LOC412083),"
965,XM_394577.7,0.007830814,0.070922999,0.688093405,0.25875189,10.79258408,0.222384809,0.001205876,0.099222934,0.096480617,0.099222934,LOC411103,LOC411103,GB44449,411103,"PREDICTED: Apis mellifera putative 28S ribosomal protein S5,"
966,XM_026442719.1,0.007841673,0.070940349,-0.908202373,0.34158203,8.448729175,0.36099279,0.006007714,0.135921442,0.169009711,0.169009711,LOC551880,LOC551880,GB42854,551880,"PREDICTED: Apis mellifera uncharacterized LOC551880 (LOC551880),"
967,XM_393610.7,0.007858476,0.071018846,-1.270463556,0.477960966,6.946799851,0.758359316,0.016997428,0.3256726,0.313515434,0.3256726,LOC410127,LOC410127,GB50813,410127,PREDICTED: Apis mellifera rho guanine nucleotide exchange factor 11
968,XM_003251098.4,0.00789896,0.071310965,1.094462765,0.412016219,7.574964363,0.541910785,0.012517435,0.215677767,0.242118611,0.242118611,LOC100576817,LOC100576817,GB44535,100576817,PREDICTED: Apis mellifera zinc finger and BTB domain-containing
969,XM_006559205.3,0.007940882,0.071615451,1.801690597,0.678711984,7.879233801,1.526606651,0.015980437,0.6749945,0.212598093,0.6749945,LOC410040,LOC410040,GB54451,410040,PREDICTED: Apis mellifera serine/arginine-rich splicing factor 1B
970,XM_016916314.2,0.007960478,0.071644305,0.730110858,0.275125085,14.26561777,0.191388211,0.000123803,0.039213261,0.113416916,0.113416916,LOC410486,LOC410486,GB43548,410486,"PREDICTED: Apis mellifera 40S ribosomal protein SA (LOC410486),"
971,XR_003304640.1,0.007952371,0.071644305,-1.792103541,0.675224533,5.381732888,1.008859658,0.059381394,-0.002669984,0.624510861,0.624510861,LOC113218761,LOC113218761,,113218761,PREDICTED: Apis mellifera uncharacterized LOC113218761
972,XM_006568606.3,0.007978163,0.071729597,-1.645696827,0.620317169,5.704622285,0.85127655,0.039055431,0.009420988,0.538134653,0.538134653,LOC102656283,LOC102656283,,102656283,PREDICTED: Apis mellifera uncharacterized LOC102656283
973,XM_016911609.2,0.008014093,0.071978577,1.032454551,0.389388682,7.841098687,0.419284472,0.011338163,0.113031527,0.216097155,0.216097155,LOC102656652,LOC102656652,,102656652,PREDICTED: Apis mellifera vesicle-associated membrane protein
974,XM_016916883.2,0.008072445,0.07242823,-0.911826774,0.344212268,8.410460391,0.332824417,0.006254282,0.097990715,0.171468846,0.171468846,LOC726566,LOC726566,GB46173,726566,PREDICTED: Apis mellifera WD repeat-containing protein 60
975,XM_006563447.2,0.008110828,0.072697975,-0.941472771,0.355618819,8.277911691,0.417668987,0.00658239,0.183114727,0.180319742,0.183114727,LOC412024,LOC412024,GB50075,412024,PREDICTED: Apis mellifera palmitoyltransferase ZDHHC16B
976,XM_006559055.3,0.00815441,0.073013721,-1.101374384,0.416302841,9.673313637,0.571877327,0.002591033,0.257371051,0.114742463,0.257371051,LOC551512,LOC551512,GB48086,551512,"PREDICTED: Apis mellifera uncharacterized LOC551512 (LOC551512),"
977,XM_016912216.2,0.008165265,0.073036078,0.996192481,0.376609742,10.86417656,0.467921715,0.00170173,0.211050616,0.095898434,0.211050616,LOC411088,LOC411088,GB48672,411088,PREDICTED: Apis mellifera probable maleylacetoacetate isomerase 2
978,XM_006570089.3,0.008181465,0.073106156,-0.909667062,0.343986102,8.75046756,0.390239975,0.00504622,0.172443437,0.150887525,0.172443437,LOC724680,LOC724680,GB46502,724680,"PREDICTED: Apis mellifera uncharacterized LOC724680 (LOC724680),"
979,XM_397573.7,0.008217475,0.073352927,-0.818853602,0.309819614,8.967651267,0.308518961,0.004230505,0.129972738,0.139751786,0.139751786,LOC409569,LOC409569,GB46598,409569,"PREDICTED: Apis mellifera uncharacterized LOC409569 (LOC409569),"
980,XM_393018.7,0.008253582,0.073600055,0.971219709,0.367675069,8.103427263,0.400338846,0.009353685,0.137344475,0.193423749,0.193423749,LOC409511,LOC409511,GB51722,409511,"PREDICTED: Apis mellifera tetraspanin-1 (LOC409511), transcript"
981,XM_006564374.3,0.008290901,0.073857477,-1.877993701,0.711364538,5.564407176,1.665305509,0.080974524,0.678084734,0.573934508,0.678084734,LOC552588,LOC552588,GB47273,552588,"PREDICTED: Apis mellifera lipase 1 (LOC552588), transcript variant"
982,XM_624396.6,0.008305471,0.073911927,-0.69703629,0.264089649,10.24109409,0.218198761,0.001736245,0.088814861,0.102878769,0.102878769,LOC552016,LOC552016,GB54717,552016,PREDICTED: Apis mellifera mitochondrial 2-oxoglutarate/malate
983,XM_001120999.5,0.008349079,0.074148985,1.787819511,0.677816162,8.915787354,1.51021128,0.009633265,0.679518859,0.142237982,0.679518859,LOC725114,LOC725114,GB17579,725114,"PREDICTED: Apis mellifera chymotrypsin inhibitor (LOC725114), mRNA."
984,XM_026440277.1,0.008344287,0.074148985,0.656843648,0.249010804,11.59032364,0.186205033,0.000792955,0.070171995,0.092216616,0.092216616,LOC552249,LOC552249,GB44223,552249,"PREDICTED: Apis mellifera lysosomal alpha-mannosidase (LOC552249),"
985,XM_006567698.3,0.008360239,0.074172721,-0.751009146,0.284779079,9.550768864,0.229639097,0.00346184,0.072081505,0.118186845,0.118186845,LOC726139,LOC726139,GB44518,726139,"PREDICTED: Apis mellifera tubulin-folding cofactor B (LOC726139),"
986,XM_026446144.1,0.008374388,0.074186092,-0.984697565,0.373473848,8.879203634,0.458268047,0.004244053,0.20498002,0.144059508,0.20498002,LOC100578281,LOC100578281,GB40033,100578281,PREDICTED: Apis mellifera rab3 GTPase-activating protein
